Evaluator,Customer,One-Way Miles,Round-Trip Miles,Drive Time (min),2026 Cost , Bonus , Total 
Schweit,Local 158,195,391,378,$283.15 ,$225.00 ,$508.15 
Schweit,Local 17,114,228,243,$165.13 ,$225.00 ,$390.13 
Schweit,Local 60,142,284,291,$206.04 ,$225.00 ,$431.04 
Schweit,Local 731,150,300,340,$217.23 ,$225.00 ,$442.23 
Schweit,Lospano Plumbing And Heating,152,304,333,$220.68 ,$225.00 ,$445.68 
Schweit,Maine Natural Gas (Nga),462,925,875,$670.44 ,$725.00 ,"$1,395.44 "
Schweit,Master Plumbers Council Of The City Of New York (Mpc),156,312,344,$225.96 ,$225.00 ,$450.96 
Schweit,Mears Construction (Nga),152,304,310,$220.55 ,$225.00 ,$445.54 
Schweit,Middleborough Gas & Electric (Nga),327,654,635,$474.42 ,$475.00 ,$949.42 
Schweit,Midway Utility,344,689,670,$499.37 ,$475.00 ,$974.37 
Schweit,Miller Pipeline,322,643,602,$466.45 ,$475.00 ,$941.45 
Schweit,Mirra Company,338,675,659,$489.56 ,$475.00 ,$964.56 
Schweit,Msr Utility Maintenance (Nga),320,640,623,$463.67 ,$475.00 ,$938.67 
Schweit,Mulcare Pipeline Solutions,113,226,253,$163.60 ,$225.00 ,$388.60 
Schweit,Mulholland Welding & Fabrication,284,568,594,$412.02 ,$475.00 ,$887.02 
Schweit,National Field Service Corporation (Nga),114,228,243,$165.13 ,$225.00 ,$390.13 
Schweit,National Fuel,226,451,508,$327.11 ,$475.00 ,$802.11 
Schweit,Network Infrastructure,169,338,377,$245.25 ,$225.00 ,$470.25 
Schweit,NEUCO,344,688,670,$498.97 ,$475.00 ,$973.97 
Schweit,New Jersey Natural Gas,176,353,369,$255.62 ,$225.00 ,$480.62 
Schweit,Ng Advantage,363,727,704,$526.98 ,$475.00 ,"$1,001.98 "
Schweit,Northeast Gas Association,285,570,560,$413.55 ,$475.00 ,$888.55 
Schweit,Northeast Underground (Nga),150,300,297,$217.67 ,$225.00 ,$442.67 
Schweit,Norwich Public Utilities,247,494,491,$358.28 ,$475.00 ,$833.28 
Schweit,Npl Construction (Nga),198,397,402,$287.69 ,$225.00 ,$512.69 
Schweit,Omark Consultants,280,560,556,$405.83 ,$475.00 ,$880.83 
Schweit,Orange & Rockland Utilities,100,201,217,$145.65 ,$225.00 ,$370.65 
Schweit,Parsons (Nga),127,255,263,$184.82 ,$225.00 ,$409.82 
Schweit,Pcm,165,331,370,$239.74 ,$225.00 ,$464.74 
Schweit,Pioneer Inspection,364,727,705,$527.27 ,$475.00 ,"$1,002.27 "
Schweit,Pl-Enerserv,251,503,480,$364.57 ,$475.00 ,$839.57 
Schweit,Powell Controls,320,640,627,$463.95 ,$475.00 ,$938.95 
Schweit,Power And Construction Group Inc.,191,382,417,$277.07 ,$225.00 ,$502.07 
Schweit,"Precision Pipeline Solutions, LLC (PPS)",117,233,253,$168.94 ,$225.00 ,$393.94 
Schweit,Premier Infrastructure & Energy,193,386,423,$280.19 ,$225.00 ,$505.19 
Schweit,Primoris Distribution Svcs (Nga),301,602,598,$436.79 ,$475.00 ,$911.79 
Schweit,Reconn,190,380,419,$275.20 ,$225.00 ,$500.20 
Schweit,Rev Lng,102,204,267,$148.04 ,$225.00 ,$373.04 
Schweit,Rh White,266,533,523,$386.14 ,$475.00 ,$861.14 
Schweit,Rhode Island Energy,297,594,584,$430.85 ,$475.00 ,$905.85 
Schweit,Riggs Distler & Co.,167,334,391,$241.90 ,$225.00 ,$466.90 
Schweit,Riley Brothers,317,634,629,$459.95 ,$475.00 ,$934.95 
Schweit,Rj Devco,313,626,613,$453.84 ,$475.00 ,$928.84 
Schweit,Rj Forbes Painting Contractor,308,616,610,$446.81 ,$475.00 ,$921.81 
Schweit,Safeway Construction Enterprises,143,286,330,$207.15 ,$225.00 ,$432.15 
Schweit,Sargis Associates,204,409,416,$296.42 ,$475.00 ,$771.42 
Schweit,Seaford Avenue Corp,175,349,395,$253.06 ,$225.00 ,$478.06 
Schweit,Shaun B. Kalba Enterprises,142,285,295,$206.44 ,$225.00 ,$431.44 
Schweit,Southern Cross (NGA),145,291,303,$210.84 ,$225.00 ,$435.84 
Schweit,Storti Quality Services,143,285,316,$206.84 ,$225.00 ,$431.84 
Schweit,Sullivan Trail,91,182,237,$131.97 ,$225.00 ,$356.97 
Schweit,T&K Harrington,85,169,189,$122.58 , $-   ,$122.58 
Schweit,Tectonic Engineering Consultants,114,228,242,$165.40 ,$225.00 ,$390.40 
Schweit,Titanic Underground Contractors Corp. (Nga),118,236,255,$171.27 ,$225.00 ,$396.27 
Schweit,Tri-Mont Engineering,339,678,665,$491.49 ,$475.00 ,$966.49 
Schweit,Tucker Mechanical Inc,198,395,399,$286.40 ,$225.00 ,$511.40 
Schweit,Turner Underground Installations,205,409,433,$296.53 ,$475.00 ,$771.53 
Schweit,Ulc Technologies,182,364,401,$263.77 ,$225.00 ,$488.77 
Schweit,Unitil,350,700,689,$507.38 ,$475.00 ,$982.38 
Schweit,Usic (Nga),211,423,415,$306.45 ,$475.00 ,$781.45 
Schweit,Vermont Gas Systems,335,670,704,$485.84 ,$475.00 ,$960.84 
Schweit,Wdf,151,302,334,$218.59 ,$225.00 ,$443.59 
Schweit,Westfield Gas & Electric,251,503,480,$364.57 ,$475.00 ,$839.57 
Schweit,Whispering Pines Development,116,233,250,$168.68 ,$225.00 ,$393.68 
Schweit,Whitewater,266,533,523,$386.11 ,$475.00 ,$861.11 
Schweit,Wsm Construction,195,389,394,$282.26 ,$225.00 ,$507.26 
Schweit,Xpress Natural Gas,171,343,385,$248.41 ,$225.00 ,$473.41 
Schweit,Young Management & Consulting,156,312,344,$225.96 ,$225.00 ,$450.96 
Smith,A And G Industrial Services,413,826,782,$598.63 ,$725.00 ,"$1,323.63 "
Smith,AGI Construction,370,740,704,$536.32 ,$475.00 ,"$1,011.32 "
Smith,Atmospheric Corrosion Specialists,248,496,485,$359.81 ,$475.00 ,$834.81 
Smith,Avangrid Adams Ma,262,523,550,$379.36 ,$475.00 ,$854.36 
Smith,Avangrid East Hartford Ct,313,627,605,$454.32 ,$475.00 ,$929.32 
Smith,Avangrid Rochester Ny,86,172,185,$124.58 , $-   ,$124.58 
Smith,Avangrid Trumbull,281,563,566,$407.94 ,$475.00 ,$882.94 
Smith,Bancker Construction,303,605,620,$438.77 ,$475.00 ,$913.77 
Smith,Barber Utilities,323,646,623,$468.34 ,$475.00 ,$943.34 
Smith,Bay State Piping Company Inc. (NGA),387,773,729,$560.69 ,$475.00 ,"$1,035.69 "
Smith,Berkshire Gas,256,513,524,$371.70 ,$475.00 ,$846.70 
Smith,Bermex Inc,83,166,183,$120.29 , $-   ,$120.29 
Smith,Bond Civil Utility,385,769,724,$557.85 ,$475.00 ,"$1,032.85 "
Smith,Burns Construction Co. (Nga),293,586,575,$424.49 ,$475.00 ,$899.49 
Smith,Burrows Bros Inc.,78,156,189,$112.74 , $-   ,$112.74 
Smith,C. B. Utility,289,578,594,$418.91 ,$475.00 ,$893.91 
Smith,Capstone Energy (Nga),265,530,491,$383.98 ,$475.00 ,$858.98 
Smith,Centerline Utility Services,538,1076,995,$780.28 ,$725.00 ,"$1,505.28 "
Smith,Centuri,289,578,584,$419.07 ,$475.00 ,$894.07 
Smith,Certa Cote,296,592,616,$429.53 ,$475.00 ,$904.53 
Smith,Clarks Back Roads Enterprises (Nga),16,32,50,$23.04 , $-   ,$23.04 
Smith,Collins Plumbing Corp (Nga),264,528,525,$382.60 ,$475.00 ,$857.60 
Smith,Composite Technology & Infrastructure,228,456,439,$330.24 ,$475.00 ,$805.24 
Smith,Con Edison (Nga),267,533,527,$386.74 ,$475.00 ,$861.74 
Smith,Corning Natural Gas,23,47,63,$33.85 , $-   ,$33.85 
Smith,Corrtech Corrosion Engineering,358,716,671,$519.25 ,$475.00 ,$994.25 
Smith,D&G Contractors Inc,299,598,583,$433.32 ,$475.00 ,$908.32 
Smith,DDS Utilities Cortland,50,99,151,$72.02 , $-   ,$72.02 
Smith,DDS Utilities West Henrietta,80,159,177,$115.44 , $-   ,$115.44 
Smith,Dekatherm,114,228,233,$165.50 ,$225.00 ,$390.50 
Smith,Dte Vantage,48,97,137,$70.04 , $-   ,$70.04 
Smith,E. Richards Consulting,293,586,575,$424.49 ,$475.00 ,$899.49 
Smith,E.E. Root,45,89,118,$64.52 , $-   ,$64.52 
Smith,Elecnor Hawkeye,265,529,540,$383.71 ,$475.00 ,$858.71 
Smith,Encompass Pipeline,89,179,199,$129.48 ,$225.00 ,$354.48 
Smith,Enersite Utility And Site Work Services,405,809,762,$586.54 ,$725.00 ,"$1,311.54 "
Smith,Environmental Construction Inc,231,461,458,$334.33 ,$475.00 ,$809.33 
Smith,Eversource,350,699,664,$506.89 ,$475.00 ,$981.89 
Smith,Feeney Brothers,387,773,735,$560.66 ,$475.00 ,"$1,035.66 "
Smith,Ferreira Construction,388,775,731,$562.08 ,$475.00 ,"$1,037.08 "
Smith,Frank Lill & Son,69,137,156,$99.45 , $-   ,$99.45 
Smith,Geary Mechanical,288,576,568,$417.28 ,$475.00 ,$892.28 
Smith,Gianfia Corp,246,492,497,$356.47 ,$475.00 ,$831.47 
Smith,GPL,363,727,683,$526.87 ,$475.00 ,"$1,001.87 "
Smith,Grid One Solutions,260,519,509,$376.61 ,$475.00 ,$851.61 
Smith,Grotto Plumbing Inc. (Nga),246,492,499,$356.50 ,$475.00 ,$831.50 
Smith,Heath Consultants (Nga),258,517,540,$374.71 ,$475.00 ,$849.71 
Smith,Henkels & Mccoy (Nga),208,415,428,$301.19 ,$475.00 ,$776.19 
Smith,Holyoke Gas & Electric,299,599,569,$433.99 ,$475.00 ,$908.99 
Smith,Infrasource (Nga),327,653,604,$473.52 ,$475.00 ,$948.52 
Smith,Ironwood Heavy Highway,84,167,188,$121.18 , $-   ,$121.18 
Smith,J Mullen & Sons,216,431,473,$312.62 ,$475.00 ,$787.62 
Smith,J. F. Brennan Companies,396,793,747,$574.86 ,$475.00 ,"$1,049.86 "
Smith,Joe Knows Energy,248,495,487,$358.90 ,$475.00 ,$833.90 
Smith,John Anderson Construction,156,312,325,$225.84 ,$225.00 ,$450.84 
Smith,Js Rae,256,512,523,$371.51 ,$475.00 ,$846.51 
Smith,Kiely Family Of Companies,287,573,564,$415.45 ,$475.00 ,$890.45 
Smith,Kudlic Bros.,297,594,579,$430.90 ,$475.00 ,$905.90 
Smith,Labella Associates Dpc,81,161,179,$116.81 , $-   ,$116.81 
Smith,Laydon Industries,289,578,592,$418.77 ,$475.00 ,$893.77 
Smith,Ledge Creek Development Inc,130,261,272,$189.12 ,$225.00 ,$414.12 
Smith,Liberty Underground,84,168,185,$122.13 , $-   ,$122.13 
Smith,Liberty Utilities-Ma,396,792,753,$573.95 ,$475.00 ,"$1,048.95 "
Smith,Liberty Utilities-Ny,245,491,498,$355.92 ,$475.00 ,$830.92 
Smith,Local 1049,308,616,632,$446.72 ,$475.00 ,$921.72 
Smith,Local 1298,304,609,627,$441.46 ,$475.00 ,$916.46 
Smith,Local 15,274,548,574,$397.31 ,$475.00 ,$872.31 
Smith,Local 158,217,434,417,$314.54 ,$475.00 ,$789.54 
Smith,Local 17,217,434,426,$314.53 ,$475.00 ,$789.53 
Smith,Local 60,245,490,474,$355.45 ,$475.00 ,$830.45 
Smith,Local 731,265,529,549,$383.76 ,$475.00 ,$858.76 
Smith,Lospano Plumbing And Heating,263,527,526,$381.84 ,$475.00 ,$856.84 
Smith,Maine Natural Gas (Nga),536,1072,990,$777.29 ,$725.00 ,"$1,502.29 "
Smith,Master Plumbers Council Of The City Of New York (Mpc),271,541,553,$392.49 ,$475.00 ,$867.49 
Smith,Mears Construction (Nga),217,433,456,$314.20 ,$475.00 ,$789.20 
Smith,Middleborough Gas & Electric (Nga),401,802,751,$581.27 ,$725.00 ,"$1,306.27 "
Smith,Midway Utility,418,836,785,$606.22 ,$725.00 ,"$1,331.22 "
Smith,Miller Pipeline,309,619,567,$448.71 ,$475.00 ,$923.71 
Smith,Mirra Company,411,823,774,$596.41 ,$725.00 ,"$1,321.41 "
Smith,Msr Utility Maintenance (Nga),393,787,739,$570.52 ,$475.00 ,"$1,045.52 "
Smith,Mulcare Pipeline Solutions,230,460,464,$333.49 ,$475.00 ,$808.49 
Smith,Mulholland Welding & Fabrication,301,602,624,$436.09 ,$475.00 ,$911.09 
Smith,National Field Service Corporation (Nga),217,434,426,$314.53 ,$475.00 ,$789.53 
Smith,National Fuel,141,283,287,$204.94 ,$225.00 ,$429.94 
Smith,Network Infrastructure,284,568,587,$411.77 ,$475.00 ,$886.77 
Smith,NEUCO,418,836,786,$605.83 ,$725.00 ,"$1,330.83 "
Smith,New Jersey Natural Gas,300,600,581,$435.22 ,$475.00 ,$910.22 
Smith,Ng Advantage,364,728,781,$528.10 ,$475.00 ,"$1,003.10 "
Smith,Northeast Gas Association,359,718,676,$520.41 ,$475.00 ,$995.41 
Smith,Northeast Underground (Nga),81,161,174,$117.02 , $-   ,$117.02 
Smith,Norwich Public Utilities,350,700,675,$507.69 ,$475.00 ,$982.69 
Smith,Npl Construction (Nga),301,603,586,$437.10 ,$475.00 ,$912.10 
Smith,Omark Consultants,354,707,672,$512.68 ,$475.00 ,$987.68 
Smith,Orange & Rockland Utilities,203,406,399,$294.61 ,$475.00 ,$769.61 
Smith,Parsons (Nga),245,489,474,$354.71 ,$475.00 ,$829.71 
Smith,Pcm,283,565,581,$409.63 ,$475.00 ,$884.63 
Smith,Pioneer Inspection,437,875,821,$634.13 ,$725.00 ,"$1,359.13 "
Smith,Pl-Enerserv,290,580,548,$420.22 ,$475.00 ,$895.22 
Smith,Powell Controls,394,787,743,$570.81 ,$475.00 ,"$1,045.81 "
Smith,Power And Construction Group Inc.,85,170,185,$123.42 , $-   ,$123.42 
Smith,"Precision Pipeline Solutions, LLC (PPS)",220,439,436,$318.35 ,$475.00 ,$793.35 
Smith,Premier Infrastructure & Energy,308,616,632,$446.72 ,$475.00 ,$921.72 
Smith,Primoris Distribution Svcs (Nga),314,628,613,$455.41 ,$475.00 ,$930.41 
Smith,Reconn,305,609,628,$441.72 ,$475.00 ,$916.72 
Smith,Rev Lng,30,61,87,$44.10 , $-   ,$44.10 
Smith,Rh White,340,680,639,$492.99 ,$475.00 ,$967.99 
Smith,Rhode Island Energy,371,742,700,$537.70 ,$475.00 ,"$1,012.70 "
Smith,Riggs Distler & Co.,107,213,267,$154.50 ,$225.00 ,$379.50 
Smith,Riley Brothers,391,782,745,$566.81 ,$475.00 ,"$1,041.81 "
Smith,Rj Devco,387,773,729,$560.69 ,$475.00 ,"$1,035.69 "
Smith,Rj Forbes Painting Contractor,382,764,726,$553.67 ,$475.00 ,"$1,028.67 "
Smith,Safeway Construction Enterprises,260,520,541,$377.04 ,$475.00 ,$852.04 
Smith,Sargis Associates,307,615,600,$445.83 ,$475.00 ,$920.83 
Smith,Seaford Avenue Corp,289,579,604,$419.59 ,$475.00 ,$894.59 
Smith,Shaun B. Kalba Enterprises,245,491,479,$355.85 ,$475.00 ,$830.85 
Smith,Southern Cross (NGA),248,496,485,$359.81 ,$475.00 ,$834.81 
Smith,Storti Quality Services,245,491,497,$355.79 ,$475.00 ,$830.79 
Smith,Sullivan Trail,22,44,71,$32.14 , $-   ,$32.14 
Smith,T&K Harrington,68,136,191,$98.43 , $-   ,$98.43 
Smith,Tectonic Engineering Consultants,217,434,425,$314.81 ,$475.00 ,$789.81 
Smith,Titanic Underground Contractors Corp. (Nga),210,420,431,$304.70 ,$475.00 ,$779.70 
Smith,Tri-Mont Engineering,413,825,781,$598.35 ,$725.00 ,"$1,323.35 "
Smith,Tucker Mechanical Inc,301,601,583,$435.81 ,$475.00 ,$910.81 
Smith,Turner Underground Installations,84,167,189,$121.15 , $-   ,$121.15 
Smith,Ulc Technologies,297,594,610,$430.30 ,$475.00 ,$905.30 
Smith,Unitil,424,847,805,$614.24 ,$725.00 ,"$1,339.24 "
Smith,Usic (Nga),63,125,154,$90.83 , $-   ,$90.83 
Smith,Vermont Gas Systems,308,616,701,$446.26 ,$475.00 ,$921.26 
Smith,Wdf,263,526,521,$381.02 ,$475.00 ,$856.02 
Smith,Westfield Gas & Electric,290,580,548,$420.21 ,$475.00 ,$895.21 
Smith,Whispering Pines Development,219,439,433,$318.09 ,$475.00 ,$793.09 
Smith,Whitewater,340,680,639,$492.96 ,$475.00 ,$967.96 
Smith,Wsm Construction,298,595,577,$431.66 ,$475.00 ,$906.67 
Smith,Xpress Natural Gas,162,325,314,$235.31 ,$225.00 ,$460.31 
Smith,Young Management & Consulting,271,541,553,$392.49 ,$475.00 ,$867.49 
Soto,A And G Industrial Services,219,438,443,$317.21 ,$475.00 ,$792.21 
Soto,AGI Construction,166,331,350,$240.24 ,$225.00 ,$465.24 
Soto,Atmospheric Corrosion Specialists,21,41,63,$29.72 , $-   ,$29.72 
Soto,Avangrid Adams Ma,157,314,362,$227.57 ,$225.00 ,$452.57 
Soto,Avangrid East Hartford Ct,105,210,221,$152.47 ,$225.00 ,$377.47 
Soto,Avangrid Rochester Ny,352,704,656,$510.56 ,$475.00 ,$985.56 
Soto,Avangrid Trumbull,55,109,130,$79.31 , $-   ,$79.31 
Soto,Bancker Construction,44,88,111,$64.11 , $-   ,$64.11 
Soto,Barber Utilities,122,244,263,$177.08 ,$225.00 ,$402.08 
Soto,Bay State Piping Company Inc. (NGA),203,405,405,$293.62 ,$475.00 ,$768.62 
Soto,Berkshire Gas,144,287,322,$208.21 ,$225.00 ,$433.21 
Soto,Bermex Inc,349,698,654,$506.27 ,$475.00 ,$981.27 
Soto,Bond Civil Utility,205,410,406,$296.91 ,$475.00 ,$771.91 
Soto,Burns Construction Co. (Nga),51,102,122,$74.21 , $-   ,$74.21 
Soto,Burrows Bros Inc.,331,663,648,$480.35 ,$475.00 ,$955.35 
Soto,C. B. Utility,66,132,154,$95.56 , $-   ,$95.56 
Soto,Capstone Energy (Nga),370,740,703,$536.30 ,$475.00 ,"$1,011.30 "
Soto,Centerline Utility Services,358,716,677,$519.34 ,$475.00 ,$994.34 
Soto,Centuri,67,134,154,$96.82 , $-   ,$96.82 
Soto,Certa Cote,38,76,106,$54.88 , $-   ,$54.88 
Soto,Clarks Back Roads Enterprises (Nga),271,541,520,$392.25 ,$475.00 ,$867.25 
Soto,Collins Plumbing Corp (Nga),7,13,30,$9.66 , $-   ,$9.66 
Soto,Composite Technology & Infrastructure,140,280,277,$202.75 ,$225.00 ,$427.75 
Soto,Con Edison (Nga),2,3,18,$2.49 , $-   ,$2.49 
Soto,Corning Natural Gas,265,529,500,$383.53 ,$475.00 ,$858.53 
Soto,Corrtech Corrosion Engineering,178,356,352,$258.30 ,$225.00 ,$483.30 
Soto,D&G Contractors Inc,95,189,212,$137.37 ,$225.00 ,$362.37 
Soto,DDS Utilities Cortland,228,457,436,$331.08 ,$475.00 ,$806.08 
Soto,DDS Utilities West Henrietta,346,692,648,$501.42 ,$475.00 ,$976.42 
Soto,Dekatherm,267,534,490,$387.12 ,$475.00 ,$862.12 
Soto,Dte Vantage,255,509,498,$369.37 ,$475.00 ,$844.37 
Soto,E. Richards Consulting,51,102,122,$74.21 , $-   ,$74.21 
Soto,E.E. Root,211,423,413,$306.66 ,$475.00 ,$781.66 
Soto,Elecnor Hawkeye,6,13,30,$9.06 , $-   ,$9.06 
Soto,Encompass Pipeline,350,700,668,$507.46 ,$475.00 ,$982.46 
Soto,Enersite Utility And Site Work Services,225,449,443,$325.60 ,$475.00 ,$800.60 
Soto,Environmental Construction Inc,40,80,105,$58.35 , $-   ,$58.35 
Soto,Eversource,170,339,346,$245.95 ,$225.00 ,$470.95 
Soto,Feeney Brothers,207,413,416,$299.72 ,$475.00 ,$774.71 
Soto,Ferreira Construction,158,315,316,$228.48 ,$225.00 ,$453.48 
Soto,Frank Lill & Son,335,670,627,$485.43 ,$475.00 ,$960.43 
Soto,Geary Mechanical,84,167,197,$121.33 , $-   ,$121.33 
Soto,Gianfia Corp,22,45,65,$32.48 , $-   ,$32.48 
Soto,GPL,169,339,363,$245.70 ,$225.00 ,$470.70 
Soto,Grid One Solutions,126,251,270,$182.33 ,$225.00 ,$407.33 
Soto,Grotto Plumbing Inc. (Nga),22,44,61,$31.83 , $-   ,$31.83 
Soto,Heath Consultants (Nga),12,24,55,$17.49 , $-   ,$17.49 
Soto,Henkels & Mccoy (Nga),104,209,238,$151.21 ,$225.00 ,$376.21 
Soto,Holyoke Gas & Electric,139,277,288,$200.83 ,$225.00 ,$425.83 
Soto,Infrasource (Nga),398,797,776,$577.59 ,$475.00 ,"$1,052.59 "
Soto,Ironwood Heavy Highway,350,700,659,$507.17 ,$475.00 ,$982.17 
Soto,J Mullen & Sons,111,222,220,$160.90 ,$225.00 ,$385.90 
Soto,J. F. Brennan Companies,162,324,327,$234.65 ,$225.00 ,$459.65 
Soto,Joe Knows Energy,21,42,77,$30.66 , $-   ,$30.66 
Soto,John Anderson Construction,349,697,713,$505.59 ,$475.00 ,$980.59 
Soto,Js Rae,143,287,320,$208.02 ,$225.00 ,$433.02 
Soto,Kiely Family Of Companies,66,132,166,$95.98 , $-   ,$95.98 
Soto,Kudlic Bros.,133,266,275,$193.07 ,$225.00 ,$418.07 
Soto,Labella Associates Dpc,347,694,650,$502.79 ,$475.00 ,$977.79 
Soto,Laydon Industries,66,132,154,$95.61 , $-   ,$95.61 
Soto,Ledge Creek Development Inc,397,793,743,$575.10 ,$475.00 ,"$1,050.10 "
Soto,Liberty Underground,350,701,656,$508.11 ,$475.00 ,$983.11 
Soto,Liberty Utilities-Ma,184,368,371,$267.16 ,$225.00 ,$492.16 
Soto,Liberty Utilities-Ny,365,730,739,$529.58 ,$475.00 ,"$1,004.58 "
Soto,Local 1049,50,99,122,$72.06 , $-   ,$72.06 
Soto,Local 1298,46,92,118,$66.80 , $-   ,$66.80 
Soto,Local 15,16,31,64,$22.66 , $-   ,$22.66 
Soto,Local 158,151,302,287,$218.84 ,$225.00 ,$443.84 
Soto,Local 17,70,139,151,$101.02 , $-   ,$101.02 
Soto,Local 60,50,100,120,$72.20 , $-   ,$72.20 
Soto,Local 731,6,13,40,$9.11 , $-   ,$9.11 
Soto,Lospano Plumbing And Heating,9,17,33,$12.56 , $-   ,$12.56 
Soto,Maine Natural Gas (Nga),356,712,672,$516.35 ,$475.00 ,$991.35 
Soto,Master Plumbers Council Of The City Of New York (Mpc),12,25,44,$17.83 , $-   ,$17.83 
Soto,Mears Construction (Nga),191,383,388,$277.52 ,$225.00 ,$502.52 
Soto,Middleborough Gas & Electric (Nga),207,414,412,$299.86 ,$475.00 ,$774.86 
Soto,Midway Utility,238,476,467,$345.27 ,$475.00 ,$820.27 
Soto,Miller Pipeline,416,832,783,$603.34 ,$725.00 ,"$1,328.34 "
Soto,Mirra Company,231,463,456,$335.47 ,$475.00 ,$810.47 
Soto,Msr Utility Maintenance (Nga),214,427,420,$309.58 ,$475.00 ,$784.58 
Soto,Mulcare Pipeline Solutions,35,70,122,$51.09 , $-   ,$51.09 
Soto,Mulholland Welding & Fabrication,224,448,439,$324.94 ,$475.00 ,$799.94 
Soto,National Field Service Corporation (Nga),70,139,151,$101.02 , $-   ,$101.02 
Soto,National Fuel,381,763,749,$553.15 ,$475.00 ,"$1,028.15 "
Soto,Network Infrastructure,26,51,77,$37.11 , $-   ,$37.11 
Soto,NEUCO,238,476,468,$344.89 ,$475.00 ,$819.89 
Soto,New Jersey Natural Gas,80,160,183,$115.75 , $-   ,$115.75 
Soto,Ng Advantage,257,514,501,$372.89 ,$475.00 ,$847.89 
Soto,Northeast Gas Association,179,358,357,$259.47 ,$225.00 ,$484.47 
Soto,Northeast Underground (Nga),270,541,511,$391.86 ,$475.00 ,$866.86 
Soto,Norwich Public Utilities,121,243,261,$176.10 ,$225.00 ,$401.10 
Soto,Npl Construction (Nga),89,177,192,$128.62 ,$225.00 ,$353.62 
Soto,Omark Consultants,174,347,354,$251.73 ,$225.00 ,$476.73 
Soto,Orange & Rockland Utilities,67,134,146,$97.33 , $-   ,$97.33 
Soto,Parsons (Nga),57,113,142,$82.21 , $-   ,$82.21 
Soto,Pcm,23,46,100,$33.05 , $-   ,$33.05 
Soto,Pioneer Inspection,257,515,503,$373.19 ,$475.00 ,$848.19 
Soto,Pl-Enerserv,143,287,295,$208.04 ,$225.00 ,$433.04 
Soto,Powell Controls,214,427,425,$309.86 ,$475.00 ,$784.87 
Soto,Power And Construction Group Inc.,347,694,658,$503.11 ,$475.00 ,$978.11 
Soto,"Precision Pipeline Solutions, LLC (PPS)",62,124,156,$90.20 , $-   ,$90.20 
Soto,Premier Infrastructure & Energy,50,99,122,$72.06 , $-   ,$72.06 
Soto,Primoris Distribution Svcs (Nga),364,727,727,$527.31 ,$475.00 ,"$1,002.31 "
Soto,Reconn,46,93,119,$67.07 , $-   ,$67.07 
Soto,Rev Lng,258,516,508,$374.08 ,$475.00 ,$849.08 
Soto,Rh White,160,320,321,$232.05 ,$225.00 ,$457.05 
Soto,Rhode Island Energy,179,358,353,$259.30 ,$225.00 ,$484.30 
Soto,Riggs Distler & Co.,290,579,597,$419.99 ,$475.00 ,$894.99 
Soto,Riley Brothers,197,394,405,$285.36 ,$225.00 ,$510.36 
Soto,Rj Devco,203,405,405,$293.62 ,$475.00 ,$768.62 
Soto,Rj Forbes Painting Contractor,180,360,365,$261.17 ,$225.00 ,$486.17 
Soto,Safeway Construction Enterprises,11,23,49,$16.52 , $-   ,$16.52 
Soto,Sargis Associates,95,191,211,$138.29 ,$225.00 ,$363.29 
Soto,Seaford Avenue Corp,31,62,94,$44.94 , $-   ,$44.94 
Soto,Shaun B. Kalba Enterprises,69,138,153,$100.30 , $-   ,$100.30 
Soto,Southern Cross (NGA),21,41,63,$29.72 , $-   ,$29.72 
Soto,Storti Quality Services,21,43,60,$31.12 , $-   ,$31.12 
Soto,Sullivan Trail,247,494,478,$358.01 ,$475.00 ,$833.01 
Soto,T&K Harrington,199,398,402,$288.67 ,$225.00 ,$513.67 
Soto,Tectonic Engineering Consultants,70,140,153,$101.46 , $-   ,$101.46 
Soto,Titanic Underground Contractors Corp. (Nga),78,156,176,$113.32 , $-   ,$113.32 
Soto,Tri-Mont Engineering,219,437,442,$316.93 ,$475.00 ,$791.93 
Soto,Tucker Mechanical Inc,96,193,212,$139.85 ,$225.00 ,$364.85 
Soto,Turner Underground Installations,350,699,660,$507.13 ,$475.00 ,$982.13 
Soto,Ulc Technologies,38,77,101,$55.64 , $-   ,$55.64 
Soto,Unitil,244,487,487,$353.30 ,$475.00 ,$828.30 
Soto,Usic (Nga),331,663,629,$480.65 ,$475.00 ,$955.65 
Soto,Vermont Gas Systems,299,598,623,$433.21 ,$475.00 ,$908.21 
