Evaluator,Customer,One-Way Miles,Round-Trip Miles,Drive Time (min), 2026 Cost , Bonus , Total 
Gray,Elecnor Hawkeye,242.11,484.22,495.7, $351.06 , $-   , $826.06 
Gray,Encompass Pipeline,439.45,878.9,816.8, $637.20 , $-   ," $1,362.20 "
Gray,Enersite Utility And Site Work Services,31.3,62.61,68.6, $45.39 , $-   , $45.39 
Gray,Environmental Construction Inc,255.64,511.28,521.8, $370.68 , $-   , $845.68 
Gray,Eversource,76.6,153.21,178.6, $111.08 , $-   , $111.08 
Gray,Feeney Brothers,59.01,118.01,147.4, $85.56 , $-   , $85.56 
Gray,Ferreira Construction,115.01,230.01,249.4, $166.76 , $-   , $391.76 
Gray,Frank Lill & Son,418.74,837.48,774.4, $607.17 , $-   ," $1,332.17 "
Gray,Geary Mechanical,163.61,327.21,346.9, $237.23 , $-   , $462.23 
Gray,Gianfia Corp,230.68,461.35,464.3, $334.48 , $-   , $809.48 
Gray,GPL,101.97,203.94,219.3, $147.86 , $-   , $372.86 
Gray,Grid One Solutions,366.1,732.2,739.2, $530.85 , $-   ," $1,005.85 "
Gray,Grotto Plumbing Inc. (Nga),228.86,457.73,460.4, $331.85 , $-   , $806.85 
Gray,Heath Consultants (Nga),250.74,501.47,531.3, $363.57 , $-   , $838.57 
Gray,Henkels & Mccoy (Nga),352.36,704.71,702.6, $510.91 , $-   , $985.91 
Gray,Holyoke Gas & Electric,133.61,267.22,279.9, $193.73 , $-   , $418.73 
Gray,Infrasource (Nga),624.77,1249.53,1212, $905.91 , $-   ," $1,630.91 "
Gray,Ironwood Heavy Highway,433.73,867.47,806.4, $628.92 , $-   ," $1,353.92 "
Gray,J Mullen & Sons,233.72,467.43,453.5, $338.89 , $-   , $813.89 
Gray,J. F. Brennan Companies,123.82,247.64,265.4, $179.54 , $-   , $404.54 
Gray,Joe Knows Energy,261.5,523,545.6, $379.18 , $-   , $854.18 
Gray,John Anderson Construction,564.02,1128.04,1065, $817.83 , $-   ," $1,542.83 "
Gray,Js Rae,166.12,332.25,373.4, $240.88 , $-   , $465.88 
Gray,Kiely Family Of Companies,306.54,613.09,634.6, $444.49 , $-   , $919.49 
Gray,Kudlic Bros.,132.19,264.38,287.1, $191.68 , $-   , $416.68 
Gray,Labella Associates Dpc,430.72,861.44,796.9, $624.54 , $-   ," $1,349.54 "
Gray,Laydon Industries,178.05,356.1,357.5, $258.17 , $-   , $483.17 
Gray,Ledge Creek Development Inc,480.58,961.16,890, $696.84 , $-   ," $1,421.84 "
Gray,Liberty Underground,434.38,868.76,802.9, $629.85 , $-   ," $1,354.85 "
Gray,Liberty Utilities-Ma,106.61,213.22,242.8, $154.58 , $-   , $379.58 
Gray,Liberty Utilities-Ny,314.8,629.59,632.8, $456.45 , $-   , $931.45 
Gray,Local 1049,222.04,444.07,580.8, $321.95 , $-   , $796.95 
Gray,Local 1298,281.41,562.82,582.3, $408.04 , $-   , $883.04 
Gray,Local 15,251.49,502.97,529.7, $364.65 , $-   , $839.65 
Gray,Local 158,207.74,415.47,406.4, $301.22 , $-   , $776.22 
Gray,Local 17,237.09,474.18,473.6, $343.78 , $-   , $818.78 
Gray,Local 60,208.99,417.98,419.1, $303.04 , $-   , $778.04 
Gray,Local 731,242.14,484.28,505.3, $351.10 , $-   , $826.10 
Gray,Lospano Plumbing And Heating,231.71,463.42,470.5, $335.98 , $-   , $810.98 
Gray,Maine Natural Gas (Nga),136.47,272.94,249.1, $197.88 , $-   , $422.88 
Gray,Master Plumbers Council Of The City Of New York (Mpc),247.64,495.27,508.3, $359.07 , $-   , $834.07 
Gray,Mears Construction (Nga),431.75,863.5,857.4, $626.04 , $-   ," $1,351.04 "
Gray,Middleborough Gas & Electric (Nga),94.44,188.89,214.9, $136.95 , $-   , $361.95 
Gray,Midway Utility,27.97,55.94,59.4, $40.56 , $-   , $40.56 
Gray,Miller Pipeline,649.42,1298.83,1210.7, $941.65 , $-   ," $1,666.65 "
Gray,Mirra Company,42,84.01,84.9, $60.91 , $-   , $60.91 
Gray,Msr Utility Maintenance (Nga),43.67,87.35,89, $63.33 , $-   , $63.33 
Gray,Mulcare Pipeline Solutions,274.65,549.29,561.8, $398.24 , $-   , $873.24 
Gray,Mulholland Welding & Fabrication,102.62,205.25,246.3, $148.81 , $-   , $373.81 
Gray,National Field Service Corporation (Nga),237.09,474.18,473.6, $343.78 , $-   , $818.78 
Gray,National Fuel,491.49,982.99,904.8, $712.67 , $-   ," $1,437.67 "
Gray,Network Infrastructure,260.94,521.87,541.5, $378.36 , $-   , $853.36 
Gray,NEUCO,27.7,55.4,59.7, $40.17 , $-   , $40.17 
Gray,New Jersey Natural Gas,320.18,640.36,652.2, $464.26 , $-   , $939.26 
Gray,Ng Advantage,34.28,68.56,73.3, $49.71 , $-   , $49.71 
Gray,Northeast Gas Association,70.14,140.28,159.9, $101.70 , $-   , $101.70 
Gray,Northeast Underground (Nga),355.69,711.37,663, $515.74 , $-   , $990.74 
Gray,Norwich Public Utilities,135.61,271.23,283.4, $196.64 , $-   , $421.64 
Gray,Npl Construction (Nga),153.12,306.23,313.1, $222.02 , $-   , $447.02 
Gray,Omark Consultants,70.12,140.23,161.8, $101.67 , $-   , $101.67 
Gray,Orange & Rockland Utilities,260.1,520.21,513.8, $377.15 , $-   , $852.15 
Gray,Parsons (Nga),304.82,609.63,606.2, $441.98 , $-   , $916.98 
Gray,Pcm,258.65,517.3,565.2, $375.04 , $-   , $850.04 
Gray,Pioneer Inspection,37.73,75.46,79.6, $54.71 , $-   , $54.71 
Gray,Pl-Enerserv,135.01,270.03,279.4, $195.77 , $-   , $420.77 
Gray,Powell Controls,57.71,115.42,115.5, $83.68 , $-   , $83.68 
Gray,Power And Construction Group Inc.,435.27,870.55,803.4, $631.15 , $-   ," $1,356.15 "
Gray,"Precision Pipeline Solutions, LLC (PPS)",242.42,484.83,491.6, $351.50 , $-   , $826.50 
Gray,Premier Infrastructure & Energy,222.04,444.07,580.8, $321.95 , $-   , $796.95 
Gray,Primoris Distribution Svcs (Nga),611.73,1223.46,1191.2, $887.01 , $-   ," $1,612.01 "
Gray,Reconn,281.59,563.18,583.1, $408.31 , $-   , $883.31 
Gray,Rev Lng,412.06,824.12,787.9, $597.49 , $-   ," $1,322.49 "
Gray,Rh White,81.89,163.79,182.8, $118.75 , $-   , $118.75 
Gray,Rhode Island Energy,99.29,198.57,216.3, $143.96 , $-   , $368.96 
Gray,Riggs Distler & Co.,485.76,971.51,979.3, $704.34 , $-   ," $1,429.34 "
Gray,Riley Brothers,74.61,149.23,186.1, $108.19 , $-   , $108.19 
Gray,Rj Devco,71.82,143.63,173.4, $104.13 , $-   , $104.13 
Gray,Rj Forbes Painting Contractor,93.84,187.67,214.7, $136.06 , $-   , $361.06 
Gray,Safeway Construction Enterprises,249.52,499.03,520.1, $361.80 , $-   , $836.80 
Gray,Sargis Associates,147.71,295.42,302.9, $214.18 , $-   , $439.18 
Gray,Seaford Avenue Corp,266.33,532.65,559, $386.17 , $-   , $861.17 
Gray,Shaun B. Kalba Enterprises,233.76,467.52,466.5, $338.95 , $-   , $813.95 
Gray,Southern Cross (NGA),235.87,471.75,479.8, $342.02 , $-   , $817.02 
Gray,Storti Quality Services,229.65,459.3,465.7, $332.99 , $-   , $807.99 
Gray,Sullivan Trail,400.99,801.97,757.4, $581.43 , $-   ," $1,306.43 "
Gray,T&K Harrington,329.07,658.14,633.9, $477.15 , $-   , $952.15 
Gray,Tectonic Engineering Consultants,236.47,472.94,472.1, $342.88 , $-   , $817.88 
Gray,Titanic Underground Contractors Corp. (Nga),244.08,488.16,492.8, $353.92 , $-   , $828.92 
Gray,Tri-Mont Engineering,93.12,186.24,215, $135.02 , $-   , $360.02 
Gray,Tucker Mechanical Inc,153.71,307.42,317.2, $222.88 , $-   , $447.88 
Gray,Turner Underground Installations,433.71,867.41,807.4, $628.87 , $-   ," $1,353.87 "
Gray,Ulc Technologies,273.71,547.43,565.2, $396.89 , $-   , $871.89 
Gray,Unitil,21.02,42.03,51.4, $30.47 , $-   , $30.47 
Gray,Usic (Nga),415.44,830.88,776.4, $602.39 , $-   ," $1,327.39 "
Gray,Vermont Gas Systems,180.39,360.78,323.1, $261.57 , $-   , $486.57 
Gray,Wdf,233.09,466.17,479.1, $337.97 , $-   , $812.97 
Gray,Westfield Gas & Electric,135.01,270.02,279.5, $195.76 , $-   , $420.76 
Gray,Whispering Pines Development,240.74,481.49,484.8, $349.08 , $-   , $824.08 
Gray,Whitewater,81.84,163.69,181.6, $118.68 , $-   , $118.68 
Gray,Wsm Construction,156.54,313.08,320.7, $226.98 , $-   , $451.98 
Gray,Xpress Natural Gas,280.14,560.28,531.7, $406.20 , $-   , $881.20 
Gray,Young Management & Consulting,247.64,495.27,508.3, $359.07 , $-   , $834.07 
Kessler,A And G Industrial Services,287.97,575.93,585, $417.55 , $-   , $892.55 
Kessler,AGI Construction,234.88,469.77,492.7, $340.58 , $-   , $815.58 
Kessler,Atmospheric Corrosion Specialists,90.15,180.3,190.6, $130.72 , $-   , $355.72 
Kessler,Avangrid Adams Ma,237.85,475.69,490.3, $344.88 , $-   , $819.88 
Kessler,Avangrid East Hartford Ct,171.3,342.6,355.8, $248.39 , $-   , $473.39 
Kessler,Avangrid Rochester Ny,378.86,757.71,691.7, $549.34 , $-   ," $1,024.34 "
Kessler,Avangrid Trumbull,119.75,239.51,265.4, $173.64 , $-   , $398.64 
Kessler,Bancker Construction,105,209.99,232.3, $152.24 , $-   , $377.24 
Kessler,Barber Utilities,188.27,376.55,398.1, $273.00 , $-   , $498.00 
Kessler,Bay State Piping Company Inc. (NGA),271.7,543.39,547.9, $393.96 , $-   , $868.96 
Kessler,Berkshire Gas,224.49,448.99,450.2, $325.52 , $-   , $800.52 
Kessler,Bermex Inc,375.9,751.8,689.8, $545.06 , $-   ," $1,020.06 "
Kessler,Bond Civil Utility,270.91,541.82,540.5, $392.82 , $-   , $867.82 
Kessler,Burns Construction Co. (Nga),120.38,240.77,264.9, $174.56 , $-   , $399.56 
Kessler,Burrows Bros Inc.,358.02,716.04,683.6, $519.13 , $-   , $994.13 
Kessler,C. B. Utility,135.11,270.21,295.9, $195.90 , $-   , $420.90 
Kessler,Capstone Energy (Nga),403.1,806.2,735.1, $584.50 , $-   ," $1,309.50 "
Kessler,Centerline Utility Services,424.31,848.63,811.9, $615.26 , $-   ," $1,340.26 "
Kessler,Centuri,134.78,269.56,290.9, $195.43 , $-   , $420.43 
Kessler,Certa Cote,107.83,215.66,244.8, $156.35 , $-   , $381.35 
Kessler,Clarks Back Roads Enterprises (Nga),297.26,594.53,555.8, $431.03 , $-   , $906.03 
Kessler,Collins Plumbing Corp (Nga),75.86,151.73,172.7, $110.00 , $-   , $110.00 
Kessler,Composite Technology & Infrastructure,182.93,365.87,356.6, $265.26 , $-   , $490.26 
Kessler,Con Edison (Nga),70.19,140.39,161.9, $101.78 , $-   , $101.78 
Kessler,Corning Natural Gas,291.24,582.49,535.7, $422.31 , $-   , $897.31 
Kessler,Corrtech Corrosion Engineering,244.29,488.58,487.2, $354.22 , $-   , $829.22 
Kessler,D&G Contractors Inc,165.16,330.32,347.3, $239.48 , $-   , $464.48 
Kessler,DDS Utilities Cortland,255.08,510.16,471.5, $369.87 , $-   , $844.87 
Kessler,DDS Utilities West Henrietta,372.56,745.11,683.6, $540.20 , $-   ," $1,015.20 "
Kessler,Dekatherm,310.09,620.17,569.5, $449.62 , $-   , $924.62 
Kessler,Dte Vantage,281.49,562.98,534.2, $408.16 , $-   , $883.16 
Kessler,E. Richards Consulting,120.38,240.77,264.9, $174.56 , $-   , $399.56 
Kessler,E.E. Root,238.24,476.47,449.2, $345.44 , $-   , $820.44 
Kessler,Elecnor Hawkeye,75.45,150.9,172.4, $109.40 , $-   , $109.40 
Kessler,Encompass Pipeline,376.72,753.44,703.7, $546.24 , $-   ," $1,021.24 "
Kessler,Enersite Utility And Site Work Services,290.7,581.39,578, $421.51 , $-   , $896.51 
Kessler,Environmental Construction Inc,93.31,186.61,200.8, $135.29 , $-   , $360.29 
Kessler,Eversource,235.77,471.54,481, $341.87 , $-   , $816.87 
Kessler,Feeney Brothers,272.85,545.7,551.1, $395.63 , $-   , $870.63 
Kessler,Ferreira Construction,226.78,453.55,458.4, $328.82 , $-   , $803.82 
Kessler,Frank Lill & Son,361.53,723.05,662.9, $524.21 , $-   , $999.21 
Kessler,Geary Mechanical,154.1,308.2,332.8, $223.45 , $-   , $448.45 
Kessler,Gianfia Corp,87.64,175.28,197.1, $127.08 , $-   , $352.08 
Kessler,GPL,238.65,477.3,504.9, $346.04 , $-   , $821.04 
Kessler,Grid One Solutions,88.38,176.77,177, $128.16 , $-   , $353.16 
Kessler,Grotto Plumbing Inc. (Nga),87.19,174.39,193.5, $126.43 , $-   , $126.43 
Kessler,Heath Consultants (Nga),62.79,125.59,159.3, $91.05 , $-   , $91.05 
Kessler,Henkels & Mccoy (Nga),107.72,215.45,215.4, $156.20 , $-   , $381.20 
Kessler,Holyoke Gas & Electric,204.65,409.3,422.7, $296.74 , $-   , $771.74 
Kessler,Infrasource (Nga),378.63,757.26,697.8, $549.01 , $-   ," $1,024.01 "
Kessler,Ironwood Heavy Highway,376.52,753.04,695, $545.95 , $-   ," $1,020.95 "
Kessler,J Mullen & Sons,154.07,308.14,299.4, $223.40 , $-   , $448.40 
Kessler,J. F. Brennan Companies,231.03,462.05,469.2, $334.99 , $-   , $809.99 
Kessler,Joe Knows Energy,53.49,106.97,110.4, $77.55 , $-   , $77.55 
Kessler,John Anderson Construction,381.92,763.84,745, $553.78 , $-   ," $1,028.78 "
Kessler,Js Rae,224.36,448.72,448.7, $325.32 , $-   , $800.32 
Kessler,Kiely Family Of Companies,12.8,25.61,39.5, $18.57 , $-   , $18.57 
Kessler,Kudlic Bros.,199.3,398.6,409.9, $288.99 , $-   , $513.99 
Kessler,Labella Associates Dpc,373.5,747.01,685.5, $541.58 , $-   ," $1,016.58 "
Kessler,Laydon Industries,135.14,270.27,296.1, $195.95 , $-   , $420.95 
Kessler,Ledge Creek Development Inc,423.37,846.73,778.6, $613.88 , $-   ," $1,338.88 "
Kessler,Liberty Underground,377.16,754.33,691.4, $546.89 , $-   ," $1,021.89 "
Kessler,Liberty Utilities-Ma,253.44,506.89,513.7, $367.50 , $-   , $842.50 
Kessler,Liberty Utilities-Ny,408.33,816.66,818.4, $592.08 , $-   ," $1,317.08 "
Kessler,Local 1049,118.3,236.61,260.9, $171.54 , $-   , $396.54 
Kessler,Local 1298,112.28,224.56,251.8, $162.81 , $-   , $387.81 
Kessler,Local 15,69.58,139.16,155.8, $100.89 , $-   , $100.89 
Kessler,Local 158,194.03,388.06,366.5, $281.34 , $-   , $506.34 
Kessler,Local 17,112.78,225.55,230.7, $163.52 , $-   , $388.52 
Kessler,Local 60,116.43,232.85,251.8, $168.82 , $-   , $393.82 
Kessler,Local 731,75.48,150.96,182, $109.45 , $-   , $109.45 
Kessler,Lospano Plumbing And Heating,77.86,155.72,175.3, $112.90 , $-   , $112.90 
Kessler,Maine Natural Gas (Nga),422.25,844.5,806.9, $612.26 , $-   ," $1,337.26 "
Kessler,Master Plumbers Council Of The City Of New York (Mpc),78.18,156.36,177.2, $113.36 , $-   , $113.36 
Kessler,Mears Construction (Nga),154.04,308.07,295.1, $223.35 , $-   , $448.35 
Kessler,Middleborough Gas & Electric (Nga),276,552,554.6, $400.20 , $-   , $875.20 
Kessler,Midway Utility,304.27,608.54,602, $441.19 , $-   , $916.19 
Kessler,Miller Pipeline,395.9,791.8,716.9, $574.06 , $-   ," $1,049.05 "
Kessler,Mirra Company,297.51,595.01,590.7, $431.38 , $-   , $906.38 
Kessler,Msr Utility Maintenance (Nga),279.65,559.3,555.1, $405.49 , $-   , $880.49 
Kessler,Mulcare Pipeline Solutions,71.95,143.89,152.7, $104.32 , $-   , $104.32 
Kessler,Mulholland Welding & Fabrication,290.24,580.49,573.7, $420.86 , $-   , $895.86 
Kessler,National Field Service Corporation (Nga),112.78,225.55,230.7, $163.52 , $-   , $388.52 
Kessler,National Fuel,408.23,816.46,784.5, $591.93 , $-   ," $1,316.93 "
Kessler,Network Infrastructure,85.5,171,192.8, $123.98 , $-   , $123.98 
Kessler,NEUCO,304,608,602.3, $440.80 , $-   , $915.80 
Kessler,New Jersey Natural Gas,12.75,25.49,34, $18.48 , $-   , $18.48 
Kessler,Ng Advantage,323.31,646.63,635.8, $468.81 , $-   , $943.81 
Kessler,Northeast Gas Association,245.09,490.18,492.1, $355.38 , $-   , $830.38 
Kessler,Northeast Underground (Nga),297,594,546.9, $430.65 , $-   , $905.65 
Kessler,Norwich Public Utilities,190.65,381.3,403.6, $276.44 , $-   , $501.44 
Kessler,Npl Construction (Nga),156.71,313.41,328.8, $227.22 , $-   , $452.22 
Kessler,Omark Consultants,239.76,479.52,488.5, $347.65 , $-   , $822.65 
Kessler,Orange & Rockland Utilities,110.23,220.46,225.4, $159.83 , $-   , $384.83 
Kessler,Parsons (Nga),52.44,104.89,107.8, $76.05 , $-   , $76.05 
Kessler,Pcm,68.83,137.65,165.9, $99.80 , $-   , $99.80 
Kessler,Pioneer Inspection,323.52,647.03,637.4, $469.10 , $-   , $944.10 
Kessler,Pl-Enerserv,209.62,419.24,429.8, $303.95 , $-   , $778.95 
Kessler,Powell Controls,279.85,559.69,559.5, $405.78 , $-   , $880.78 
Kessler,Power And Construction Group Inc.,373.72,747.43,693.8, $541.89 , $-   ," $1,016.89 "
Kessler,"Precision Pipeline Solutions, LLC (PPS)",108.79,217.59,237.6, $157.75 , $-   , $382.75 
Kessler,Premier Infrastructure & Energy,118.3,236.61,260.9, $171.54 , $-   , $396.54 
Kessler,Primoris Distribution Svcs (Nga),343.95,687.91,648.2, $498.73 , $-   , $973.73 
Kessler,Reconn,111.8,223.59,250.2, $162.10 , $-   , $387.10 
Kessler,Rev Lng,284.73,569.46,544.2, $412.86 , $-   , $887.86 
Kessler,Rh White,226.18,452.37,455.7, $327.97 , $-   , $802.97 
Kessler,Rhode Island Energy,248.02,496.05,495.4, $359.64 , $-   , $834.64 
Kessler,Riggs Distler & Co.,322.88,645.76,629.2, $468.18 , $-   , $943.18 
Kessler,Riley Brothers,266,532,547.7, $385.70 , $-   , $860.70 
Kessler,Rj Devco,271.7,543.39,547.9, $393.96 , $-   , $868.96 
Kessler,Rj Forbes Painting Contractor,249.32,498.63,507.5, $361.51 , $-   , $836.51 
Kessler,Safeway Construction Enterprises,64.4,128.8,160.8, $93.38 , $-   , $93.38 
Kessler,Sargis Associates,161.52,323.03,345.6, $234.20 , $-   , $459.20 
Kessler,Seaford Avenue Corp,90.89,181.78,210.3, $131.79 , $-   , $356.79 
Kessler,Shaun B. Kalba Enterprises,135.07,270.13,285.6, $195.84 , $-   , $420.84 
Kessler,Southern Cross (NGA),90.15,180.3,190.6, $130.72 , $-   , $355.72 
Kessler,Storti Quality Services,86.7,173.41,192.1, $125.72 , $-   , $125.72 
Kessler,Sullivan Trail,273.65,547.31,513.7, $396.80 , $-   , $871.80 
Kessler,T&K Harrington,231.42,462.84,439.1, $335.56 , $-   , $810.56 
Kessler,Tectonic Engineering Consultants,113.08,226.16,232.8, $163.97 , $-   , $388.97 
Kessler,Titanic Underground Contractors Corp. (Nga),121.26,242.52,255.7, $175.83 , $-   , $400.83 
Kessler,Tri-Mont Engineering,287.78,575.55,584, $417.27 , $-   , $892.27 
Kessler,Tucker Mechanical Inc,166.88,333.75,347.5, $241.97 , $-   , $466.97 
Kessler,Turner Underground Installations,376.49,752.98,696, $545.91 , $-   ," $1,020.91 "
Kessler,Ulc Technologies,106.96,213.92,240.2, $155.09 , $-   , $380.09 
Kessler,Unitil,309.8,619.6,621.3, $449.21 , $-   , $924.21 
Kessler,Usic (Nga),358.22,716.45,664.9, $519.43 , $-   , $994.43 
Kessler,Vermont Gas Systems,341.87,683.74,702.5, $495.71 , $-   , $970.71 
Kessler,Wdf,76.42,152.84,176.4, $110.81 , $-   , $110.81 
Kessler,Westfield Gas & Electric,209.62,419.24,429.8, $303.95 , $-   , $778.95 
Kessler,Whispering Pines Development,108.6,217.2,237, $157.47 , $-   , $382.47 
Kessler,Whitewater,226.16,452.32,455.2, $327.93 , $-   , $802.93 
Kessler,Wsm Construction,164.02,328.04,341.7, $237.83 , $-   , $462.83 
Kessler,Xpress Natural Gas,266.43,532.87,491.8, $386.33 , $-   , $861.33 
Kessler,Young Management & Consulting,78.18,156.36,177.2, $113.36 , $-   , $113.36 
MacDonald,A And G Industrial Services,78.92,157.83,177.5, $114.43 , $-   , $114.43 
MacDonald,AGI Construction,91.81,183.62,190.6, $133.12 , $-   , $358.12 
MacDonald,Atmospheric Corrosion Specialists,221.95,443.91,440.3, $321.83 , $-   , $796.83 
MacDonald,Avangrid Adams Ma,139.81,279.61,322.6, $202.72 , $-   , $427.72 
MacDonald,Avangrid East Hartford Ct,124.83,249.65,244.1, $181.00 , $-   , $406.00 
MacDonald,Avangrid Rochester Ny,422.15,844.3,763.7, $612.12 , $-   ," $1,337.12 "
MacDonald,Avangrid Trumbull,175.82,351.65,340.6, $254.95 , $-   , $479.95 
MacDonald,Bancker Construction,265.63,531.27,535.8, $385.17 , $-   , $860.17 
MacDonald,Barber Utilities,113.88,227.76,238.2, $165.13 , $-   , $390.13 
MacDonald,Bay State Piping Company Inc. (NGA),57.9,115.79,133.9, $83.95 , $-   , $83.95 
MacDonald,Berkshire Gas,147.32,294.64,340, $213.61 , $-   , $438.61 
MacDonald,Bermex Inc,419.19,838.39,761.7, $607.83 , $-   ," $1,332.83 "
MacDonald,Bond Civil Utility,25.02,50.03,60, $36.27 , $-   , $36.27 
MacDonald,Burns Construction Co. (Nga),178.4,356.8,346.6, $258.68 , $-   , $483.68 
MacDonald,Burrows Bros Inc.,402.64,805.28,760.1, $583.83 , $-   ," $1,308.83 "
MacDonald,C. B. Utility,164.1,328.2,317.8, $237.95 , $-   , $462.95 
MacDonald,Capstone Energy (Nga),589.27,1178.53,1090.6, $854.43 , $-   ," $1,579.43 "
MacDonald,Centerline Utility Services,143.85,287.7,273.1, $208.58 , $-   , $433.58 
MacDonald,Centuri,160.79,321.58,311.8, $233.15 , $-   , $458.15 
MacDonald,Certa Cote,259.27,518.53,531.1, $375.93 , $-   , $850.93 
MacDonald,Clarks Back Roads Enterprises (Nga),410.68,821.35,760, $595.48 , $-   ," $1,320.48 "
MacDonald,Collins Plumbing Corp (Nga),219.85,439.71,434, $318.79 , $-   , $793.79 
MacDonald,Composite Technology & Infrastructure,190.4,380.8,364.5, $276.08 , $-   , $501.08 
MacDonald,Con Edison (Nga),227.03,454.05,453.1, $329.19 , $-   , $804.19 
MacDonald,Corning Natural Gas,404.66,809.31,739.9, $586.75 , $-   ," $1,311.75 "
MacDonald,Corrtech Corrosion Engineering,59.83,119.66,124.9, $86.75 , $-   , $86.75 
MacDonald,D&G Contractors Inc,141.13,282.26,279.3, $204.64 , $-   , $429.64 
MacDonald,DDS Utilities Cortland,348.57,697.13,664.5, $505.42 , $-   , $980.42 
MacDonald,DDS Utilities West Henrietta,415.85,831.7,755.6, $602.98 , $-   ," $1,327.98 "
MacDonald,Dekatherm,309.87,619.75,569.9, $449.32 , $-   , $924.32 
MacDonald,Dte Vantage,378.82,757.64,714.4, $549.29 , $-   ," $1,024.29 "
MacDonald,E. Richards Consulting,178.4,356.8,346.6, $258.68 , $-   , $483.68 
MacDonald,E.E. Root,351.65,703.3,653.3, $509.89 , $-   , $984.89 
MacDonald,Elecnor Hawkeye,228.19,456.38,456.3, $330.88 , $-   , $805.88 
MacDonald,Encompass Pipeline,425.53,851.06,777.3, $617.02 , $-   ," $1,342.02 "
MacDonald,Enersite Utility And Site Work Services,31.16,62.32,69.6, $45.18 , $-   , $45.18 
MacDonald,Environmental Construction Inc,241.72,483.44,482.3, $350.49 , $-   , $825.49 
MacDonald,Eversource,62.68,125.36,139.2, $90.89 , $-   , $90.89 
MacDonald,Feeney Brothers,45.09,90.17,107.9, $65.37 , $-   , $65.37 
MacDonald,Ferreira Construction,101.09,202.17,209.9, $146.57 , $-   , $371.57 
MacDonald,Frank Lill & Son,404.82,809.64,734.9, $586.99 , $-   ," $1,311.99 "
MacDonald,Geary Mechanical,149.69,299.37,307.4, $217.04 , $-   , $442.04 
MacDonald,Gianfia Corp,216.76,433.51,424.8, $314.29 , $-   , $789.29 
MacDonald,GPL,88.05,176.09,179.8, $127.67 , $-   , $352.67 
MacDonald,Grid One Solutions,352.18,704.35,699.7, $510.65 , $-   , $985.65 
